pack,level,seed,policy,outcome,turns,game_tick,cash,resources,economy_value,units_killed,units_lost,explored_pct,error
combat-flanking-attack,easy,2,stall,loss,17,1533,0,0,0,0,0,11.11,
combat-flanking-attack,easy,3,stall,loss,17,1533,0,0,0,0,0,11.11,
combat-flanking-attack,easy,4,stall,loss,17,1533,0,0,0,0,0,11.11,
combat-flanking-attack,medium,1,stall,loss,34,3063,0,0,0,0,0,11.11,
combat-flanking-attack,medium,2,stall,loss,34,3063,0,0,0,0,0,11.11,
combat-flanking-attack,medium,3,stall,loss,34,3063,0,0,0,0,0,11.11,
combat-flanking-attack,medium,4,stall,loss,34,3063,0,0,0,0,0,11.11,
combat-flanking-attack,hard,1,stall,loss,34,3063,0,0,0,0,0,14.09,
combat-flanking-attack,hard,2,stall,loss,34,3063,0,0,0,0,0,14.09,
combat-flanking-attack,hard,3,stall,loss,34,3063,0,0,0,0,0,14.09,
combat-flanking-attack,hard,4,stall,loss,34,3063,0,0,0,0,0,14.09,
combat-focus-fire-priority,easy,1,stall,loss,30,2703,0,0,0,0,0,3.09,
combat-focus-fire-priority,easy,2,stall,loss,30,2703,0,0,0,0,0,3.09,
combat-focus-fire-priority,easy,3,stall,loss,30,2703,0,0,0,0,0,3.09,
combat-focus-fire-priority,easy,4,stall,loss,30,2703,0,0,0,0,0,3.09,
combat-focus-fire-priority,medium,1,stall,loss,30,2703,0,0,0,0,0,3.41,
combat-focus-fire-priority,medium,2,stall,loss,30,2703,0,0,0,0,0,3.41,
combat-focus-fire-priority,medium,3,stall,loss,30,2703,0,0,0,0,0,3.41,
combat-focus-fire-priority,medium,4,stall,loss,30,2703,0,0,0,0,0,3.41,
combat-focus-fire-priority,hard,1,stall,loss,30,2703,0,0,0,0,0,3.41,
combat-focus-fire-priority,hard,2,stall,loss,30,2703,0,0,0,0,0,3.41,
combat-focus-fire-priority,hard,3,stall,loss,30,2703,0,0,0,0,0,3.41,
combat-focus-fire-priority,hard,4,stall,loss,30,2703,0,0,0,0,0,3.41,
combat-formation-tank-wedge,easy,1,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,easy,2,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,easy,3,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,easy,4,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,medium,1,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,medium,2,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,medium,3,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,medium,4,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,hard,1,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,hard,2,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,hard,3,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-formation-tank-wedge,hard,4,stall,loss,50,4503,0,0,0,0,0,7.96,
combat-harass-aggro-commit,easy,1,stall,loss,50,4503,0,0,0,0,0,7.1,
combat-harass-aggro-commit,easy,2,stall,loss,50,4503,0,0,0,0,0,7.1,
combat-harass-aggro-commit,easy,3,stall,loss,50,4503,0,0,0,0,0,7.1,
combat-harass-aggro-commit,easy,4,stall,loss,50,4503,0,0,0,0,0,7.1,
combat-harass-aggro-commit,medium,1,stall,loss,50,4503,0,0,0,0,0,6.36,
combat-harass-aggro-commit,medium,2,stall,loss,50,4503,0,0,0,0,0,6.36,
combat-harass-aggro-commit,medium,3,stall,loss,50,4503,0,0,0,0,0,6.36,
combat-harass-aggro-commit,medium,4,stall,loss,50,4503,0,0,0,0,0,6.36,
combat-harass-aggro-commit,hard,1,stall,loss,50,4503,0,0,0,0,0,6.36,
combat-harass-aggro-commit,hard,2,stall,loss,50,4503,0,0,0,0,0,6.36,
combat-harass-aggro-commit,hard,3,stall,loss,50,4503,0,0,0,0,0,6.36,
combat-harass-aggro-commit,hard,4,stall,loss,50,4503,0,0,0,0,0,6.36,
combat-harass-balanced-hit-and-run,easy,1,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,easy,2,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,easy,3,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,easy,4,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,medium,1,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,medium,2,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,medium,3,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,medium,4,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,hard,1,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,hard,2,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,hard,3,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-harass-balanced-hit-and-run,hard,4,stall,loss,60,5403,0,0,0,0,0,4.23,
combat-heli-flank,easy,1,stall,loss,20,1803,0,0,0,0,0,11.64,
combat-heli-flank,easy,2,stall,loss,20,1803,0,0,0,0,0,11.64,
combat-heli-flank,easy,3,stall,loss,20,1803,0,0,0,0,0,11.64,
combat-heli-flank,easy,4,stall,loss,20,1803,0,0,0,0,0,11.64,
combat-heli-flank,medium,1,stall,loss,24,2163,0,0,0,0,0,11.64,
combat-heli-flank,medium,2,stall,loss,24,2163,0,0,0,0,0,11.64,
combat-heli-flank,medium,3,stall,loss,24,2163,0,0,0,0,0,11.64,
combat-heli-flank,medium,4,stall,loss,24,2163,0,0,0,0,0,11.64,
combat-heli-flank,hard,1,stall,loss,20,1803,0,0,0,0,0,10.84,
combat-heli-flank,hard,2,stall,loss,20,1803,0,0,0,0,0,11.15,
combat-heli-flank,hard,3,stall,loss,20,1803,0,0,0,0,0,10.84,
combat-heli-flank,hard,4,stall,loss,20,1803,0,0,0,0,0,11.15,
combat-hold-chokepoint,easy,1,stall,loss,15,768,0,0,0,6,2,6.64,
combat-hold-chokepoint,easy,2,stall,loss,15,768,0,0,0,6,2,6.64,
combat-hold-chokepoint,easy,3,stall,loss,15,768,0,0,0,6,2,6.64,
combat-hold-chokepoint,easy,4,stall,loss,15,768,0,0,0,6,2,6.64,
combat-hold-chokepoint,medium,1,stall,loss,18,993,0,0,0,10,3,6.79,
combat-hold-chokepoint,medium,2,stall,loss,18,993,0,0,0,10,3,6.79,
combat-hold-chokepoint,medium,3,stall,loss,18,993,0,0,0,10,3,6.79,
combat-hold-chokepoint,medium,4,stall,loss,18,993,0,0,0,10,3,6.79,
combat-hold-chokepoint,hard,1,stall,loss,25,1548,0,0,0,11,3,6.67,
combat-hold-chokepoint,hard,2,stall,loss,29,1608,0,0,0,12,3,6.67,
combat-hold-chokepoint,hard,3,stall,loss,25,1548,0,0,0,11,3,6.67,
combat-hold-chokepoint,hard,4,stall,loss,29,1608,0,0,0,12,3,6.67,
combat-kite-and-pull,easy,1,stall,loss,13,1173,0,0,0,0,1,3.41,
combat-kite-and-pull,easy,2,stall,loss,13,1173,0,0,0,0,1,3.41,
combat-kite-and-pull,easy,3,stall,loss,13,1173,0,0,0,0,1,3.41,
combat-kite-and-pull,easy,4,stall,loss,13,1173,0,0,0,0,1,3.41,
combat-kite-and-pull,medium,1,stall,loss,13,1173,0,0,0,0,1,4.14,
combat-kite-and-pull,medium,2,stall,loss,13,1173,0,0,0,0,1,4.14,
combat-kite-and-pull,medium,3,stall,loss,13,1173,0,0,0,0,1,4.14,
combat-kite-and-pull,medium,4,stall,loss,13,1173,0,0,0,0,1,4.14,
combat-kite-and-pull,hard,1,stall,loss,10,903,0,0,0,0,1,4.65,
combat-kite-and-pull,hard,2,stall,loss,10,903,0,0,0,0,1,4.65,
combat-kite-and-pull,hard,3,stall,loss,10,903,0,0,0,0,1,4.65,
combat-kite-and-pull,hard,4,stall,loss,10,903,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,easy,1,stall,loss,10,903,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,easy,2,stall,loss,10,903,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,easy,3,stall,loss,10,903,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,easy,4,stall,loss,10,903,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,medium,1,stall,loss,11,993,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,medium,2,stall,loss,11,993,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,medium,3,stall,loss,11,993,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,medium,4,stall,loss,11,993,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,hard,1,stall,loss,12,1083,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,hard,2,stall,loss,11,993,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,hard,3,stall,loss,12,1083,0,0,0,0,1,4.65,
combat-kite-jeep-vs-tank,hard,4,stall,loss,11,993,0,0,0,0,1,4.65,
combat-naval-shore-strike,easy,1,stall,loss,31,2718,0,0,0,0,0,3.75,
combat-naval-shore-strike,easy,2,stall,loss,31,2718,0,0,0,0,0,3.75,
combat-naval-shore-strike,easy,3,stall,loss,31,2718,0,0,0,0,0,3.75,
combat-naval-shore-strike,easy,4,stall,loss,31,2718,0,0,0,0,0,3.75,
combat-naval-shore-strike,medium,1,stall,loss,31,2718,0,0,0,0,0,5.51,
combat-naval-shore-strike,medium,2,stall,loss,31,2718,0,0,0,0,0,5.51,
combat-naval-shore-strike,medium,3,stall,loss,31,2718,0,0,0,0,0,5.51,
combat-naval-shore-strike,medium,4,stall,loss,31,2718,0,0,0,0,0,5.51,
combat-naval-shore-strike,hard,1,stall,loss,31,2718,0,0,0,0,0,5.51,
combat-naval-shore-strike,hard,2,stall,loss,31,2718,0,0,0,0,0,5.51,
combat-naval-shore-strike,hard,3,stall,loss,31,2718,0,0,0,0,0,5.51,
combat-naval-shore-strike,hard,4,stall,loss,31,2718,0,0,0,0,0,5.51,
combat-pincer-coordination,easy,1,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,easy,2,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,easy,3,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,easy,4,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,medium,1,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,medium,2,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,medium,3,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,medium,4,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,hard,1,stall,loss,50,4503,0,0,0,0,0,5.19,
combat-pincer-coordination,hard,2,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-pincer-coordination,hard,3,stall,loss,50,4503,0,0,0,0,0,5.19,
combat-pincer-coordination,hard,4,stall,loss,50,4503,0,0,0,0,0,8.62,
combat-prevent-retreat,easy,1,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,easy,2,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,easy,3,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,easy,4,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,medium,1,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,medium,2,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,medium,3,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,medium,4,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,hard,1,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,hard,2,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,hard,3,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-prevent-retreat,hard,4,stall,loss,39,3513,0,0,0,0,0,7.37,
combat-protect-vip-escort,easy,1,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,easy,2,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,easy,3,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,easy,4,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,medium,1,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,medium,2,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,medium,3,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,medium,4,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,hard,1,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,hard,2,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,hard,3,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-protect-vip-escort,hard,4,stall,loss,60,5403,0,0,0,0,0,2.94,
combat-retreat-after-engagement,easy,1,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,easy,2,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,easy,3,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,easy,4,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,medium,1,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,medium,2,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,medium,3,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,medium,4,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,hard,1,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,hard,2,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,hard,3,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-retreat-after-engagement,hard,4,stall,loss,45,4053,0,0,0,0,0,6.73,
combat-rocket-soldier-anti-vehicle,easy,1,stall,loss,50,4503,1800,0,1800,0,0,9.58,
combat-rocket-soldier-anti-vehicle,easy,2,stall,loss,50,4503,1800,0,1800,0,0,9.58,
combat-rocket-soldier-anti-vehicle,easy,3,stall,loss,50,4503,1800,0,1800,0,0,9.58,
combat-rocket-soldier-anti-vehicle,easy,4,stall,loss,50,4503,1800,0,1800,0,0,9.58,
combat-rocket-soldier-anti-vehicle,medium,1,stall,loss,50,4503,1800,0,1800,0,0,9.58,
combat-rocket-soldier-anti-vehicle,medium,2,stall,loss,50,4503,1800,0,1800,0,0,9.58,
combat-rocket-soldier-anti-vehicle,medium,3,stall,loss,50,4503,1800,0,1800,0,0,9.58,
combat-rocket-soldier-anti-vehicle,medium,4,stall,loss,50,4503,1800,0,1800,0,0,9.58,
combat-rocket-soldier-anti-vehicle,hard,1,stall,loss,40,3603,1800,0,1800,0,0,11.16,
combat-rocket-soldier-anti-vehicle,hard,2,stall,loss,40,3603,1800,0,1800,0,0,11.16,
combat-rocket-soldier-anti-vehicle,hard,3,stall,loss,40,3603,1800,0,1800,0,0,11.16,
combat-rocket-soldier-anti-vehicle,hard,4,stall,loss,40,3603,1800,0,1800,0,0,11.16,
combat-skirmish-then-disengage,easy,1,stall,loss,50,4503,0,0,0,0,0,6.16,
combat-skirmish-then-disengage,easy,2,stall,loss,50,4503,0,0,0,0,0,6.16,
combat-skirmish-then-disengage,easy,3,stall,loss,50,4503,0,0,0,0,0,6.16,
combat-skirmish-then-disengage,easy,4,stall,loss,50,4503,0,0,0,0,0,6.16,
combat-skirmish-then-disengage,medium,1,stall,loss,50,4503,0,0,0,0,0,6.16,
combat-skirmish-then-disengage,medium,2,stall,loss,50,4503,0,0,0,0,0,6.16,
combat-skirmish-then-disengage,medium,3,stall,loss,50,4503,0,0,0,0,0,6.16,
combat-skirmish-then-disengage,medium,4,stall,loss,50,4503,0,0,0,0,0,6.16,
combat-skirmish-then-disengage,hard,1,stall,loss,10,903,0,0,0,0,4,6.81,
combat-skirmish-then-disengage,hard,2,stall,loss,10,903,0,0,0,0,4,6.81,
combat-skirmish-then-disengage,hard,3,stall,loss,10,903,0,0,0,0,4,6.81,
combat-skirmish-then-disengage,hard,4,stall,loss,10,903,0,0,0,0,4,6.81,
combat-stance-mgmt-attack,easy,1,stall,loss,50,4503,0,0,0,0,0,3.81,
combat-stance-mgmt-attack,easy,2,stall,loss,50,4503,0,0,0,0,0,3.81,
combat-stance-mgmt-attack,easy,3,stall,loss,50,4503,0,0,0,0,0,3.81,
combat-stance-mgmt-attack,easy,4,stall,loss,50,4503,0,0,0,0,0,3.81,
combat-stance-mgmt-attack,medium,1,stall,loss,50,4503,0,0,0,0,0,3.81,
combat-stance-mgmt-attack,medium,2,stall,loss,50,4503,0,0,0,0,0,3.81,
combat-stance-mgmt-attack,medium,3,stall,loss,50,4503,0,0,0,0,0,3.81,
combat-stance-mgmt-attack,medium,4,stall,loss,50,4503,0,0,0,0,0,3.81,
combat-stance-mgmt-attack,hard,1,stall,loss,50,4503,0,0,0,0,0,4.21,
combat-stance-mgmt-attack,hard,2,stall,loss,50,4503,0,0,0,0,0,4.21,
combat-stance-mgmt-attack,hard,3,stall,loss,50,4503,0,0,0,0,0,4.21,
combat-stance-mgmt-attack,hard,4,stall,loss,50,4503,0,0,0,0,0,4.21,
combat-suicide-charge-mission,easy,1,stall,loss,60,5403,0,0,0,0,0,8.44,
combat-suicide-charge-mission,easy,2,stall,loss,60,5403,0,0,0,0,0,8.44,
combat-suicide-charge-mission,easy,3,stall,loss,60,5403,0,0,0,0,0,8.44,
combat-suicide-charge-mission,easy,4,stall,loss,60,5403,0,0,0,0,0,8.44,
combat-suicide-charge-mission,medium,1,stall,loss,72,6483,0,0,0,0,0,8.44,
combat-suicide-charge-mission,medium,2,stall,loss,72,6483,0,0,0,0,0,8.44,
combat-suicide-charge-mission,medium,3,stall,loss,72,6483,0,0,0,0,0,8.44,
combat-suicide-charge-mission,medium,4,stall,loss,72,6483,0,0,0,0,0,8.44,
combat-suicide-charge-mission,hard,1,stall,loss,80,7203,0,0,0,0,0,6.68,
combat-suicide-charge-mission,hard,2,stall,loss,80,7203,0,0,0,0,0,6.68,
combat-suicide-charge-mission,hard,3,stall,loss,80,7203,0,0,0,0,0,6.68,
combat-suicide-charge-mission,hard,4,stall,loss,80,7203,0,0,0,0,0,6.68,
combat-tank-vs-tank-engagement,easy,1,stall,loss,27,2433,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,easy,2,stall,loss,27,2433,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,easy,3,stall,loss,27,2433,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,easy,4,stall,loss,27,2433,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,medium,1,stall,loss,27,2433,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,medium,2,stall,loss,27,2433,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,medium,3,stall,loss,27,2433,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,medium,4,stall,loss,27,2433,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,hard,1,stall,loss,17,1533,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,hard,2,stall,loss,17,1533,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,hard,3,stall,loss,17,1533,0,0,0,0,0,4.27,
combat-tank-vs-tank-engagement,hard,4,stall,loss,17,1533,0,0,0,0,0,4.27,
combat-tanya-vs-rush,easy,1,stall,loss,2,39,0,0,0,0,1,11.51,
combat-tanya-vs-rush,easy,2,stall,loss,2,39,0,0,0,0,1,11.51,
combat-tanya-vs-rush,easy,3,stall,loss,2,39,0,0,0,0,1,11.51,
combat-tanya-vs-rush,easy,4,stall,loss,2,39,0,0,0,0,1,11.51,
combat-tanya-vs-rush,medium,1,stall,loss,2,39,0,0,0,0,1,11.21,
combat-tanya-vs-rush,medium,2,stall,loss,2,39,0,0,0,0,1,11.21,
combat-tanya-vs-rush,medium,3,stall,loss,2,39,0,0,0,0,1,11.21,
combat-tanya-vs-rush,medium,4,stall,loss,2,39,0,0,0,0,1,11.21,
combat-tanya-vs-rush,hard,1,stall,loss,2,39,0,0,0,0,1,11.71,
combat-tanya-vs-rush,hard,2,stall,loss,2,39,0,0,0,0,1,11.9,
combat-tanya-vs-rush,hard,3,stall,loss,2,39,0,0,0,0,1,11.71,
combat-tanya-vs-rush,hard,4,stall,loss,2,39,0,0,0,0,1,11.9,
combat-target-priority-highvalue,easy,1,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,easy,2,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,easy,3,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,easy,4,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,medium,1,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,medium,2,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,medium,3,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,medium,4,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,hard,1,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,hard,2,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,hard,3,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-target-priority-highvalue,hard,4,stall,loss,30,2703,0,0,0,0,0,4.84,
combat-vehicle-vs-infantry-counter,easy,1,stall,loss,30,2703,2550,0,2550,0,0,10.51,
combat-vehicle-vs-infantry-counter,easy,2,stall,loss,30,2703,2550,0,2550,0,0,10.51,
combat-vehicle-vs-infantry-counter,easy,3,stall,loss,30,2703,2550,0,2550,0,0,10.51,
combat-vehicle-vs-infantry-counter,easy,4,stall,loss,30,2703,2550,0,2550,0,0,10.51,
combat-vehicle-vs-infantry-counter,medium,1,stall,loss,30,2703,2550,0,2550,0,1,11.16,
combat-vehicle-vs-infantry-counter,medium,2,stall,loss,30,2703,2550,0,2550,0,1,11.16,
combat-vehicle-vs-infantry-counter,medium,3,stall,loss,30,2703,2550,0,2550,0,1,11.16,
combat-vehicle-vs-infantry-counter,medium,4,stall,loss,30,2703,2550,0,2550,0,1,11.16,
combat-vehicle-vs-infantry-counter,hard,1,stall,loss,30,2703,2550,0,2550,0,1,10.88,
combat-vehicle-vs-infantry-counter,hard,2,stall,loss,30,2703,2550,0,2550,0,1,10.32,
combat-vehicle-vs-infantry-counter,hard,3,stall,loss,30,2703,2550,0,2550,0,1,10.88,
combat-vehicle-vs-infantry-counter,hard,4,stall,loss,30,2703,2550,0,2550,0,1,10.32,
coord-converge-on-target,easy,1,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,easy,2,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,easy,3,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,easy,4,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,medium,1,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,medium,2,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,medium,3,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,medium,4,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,hard,1,stall,loss,50,4503,0,0,0,0,0,6.84,
coord-converge-on-target,hard,2,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-converge-on-target,hard,3,stall,loss,50,4503,0,0,0,0,0,6.84,
coord-converge-on-target,hard,4,stall,loss,50,4503,0,0,0,0,0,7.06,
coord-cover-and-move,easy,1,stall,loss,50,4503,0,0,0,0,0,7.6,
coord-cover-and-move,easy,2,stall,loss,50,4503,0,0,0,0,0,7.6,
coord-cover-and-move,easy,3,stall,loss,50,4503,0,0,0,0,0,7.6,
coord-cover-and-move,easy,4,stall,loss,50,4503,0,0,0,0,0,7.6,
coord-cover-and-move,medium,1,stall,loss,50,4503,0,0,0,0,0,7.6,
coord-cover-and-move,medium,2,stall,loss,50,4503,0,0,0,0,0,7.6,
coord-cover-and-move,medium,3,stall,loss,50,4503,0,0,0,0,0,7.6,
coord-cover-and-move,medium,4,stall,loss,50,4503,0,0,0,0,0,7.6,
coord-cover-and-move,hard,1,stall,loss,50,4503,0,0,0,0,0,5.68,
coord-cover-and-move,hard,2,stall,loss,50,4503,0,0,0,0,0,5.68,
coord-cover-and-move,hard,3,stall,loss,50,4503,0,0,0,0,0,5.68,
coord-cover-and-move,hard,4,stall,loss,50,4503,0,0,0,0,0,5.68,
coord-diversionary-attack,easy,1,stall,loss,60,5403,0,0,0,0,0,6.43,
coord-diversionary-attack,easy,2,stall,loss,60,5403,0,0,0,0,0,6.43,
coord-diversionary-attack,easy,3,stall,loss,60,5403,0,0,0,0,0,6.43,
coord-diversionary-attack,easy,4,stall,loss,60,5403,0,0,0,0,0,6.43,
coord-diversionary-attack,medium,1,stall,loss,60,5403,0,0,0,0,0,6.43,
coord-diversionary-attack,medium,2,stall,loss,60,5403,0,0,0,0,0,6.43,
coord-diversionary-attack,medium,3,stall,loss,60,5403,0,0,0,0,0,6.43,
coord-diversionary-attack,medium,4,stall,loss,60,5403,0,0,0,0,0,6.43,
coord-diversionary-attack,hard,1,stall,loss,60,5403,0,0,0,0,0,4.33,
coord-diversionary-attack,hard,2,stall,loss,60,5403,0,0,0,0,0,4.18,
coord-diversionary-attack,hard,3,stall,loss,60,5403,0,0,0,0,0,4.33,
coord-diversionary-attack,hard,4,stall,loss,60,5403,0,0,0,0,0,4.18,
